nameProject,total,add,modify,delete,tipoDistinct,java,javaDistinct,properties,jar,jarDistinct,build.gradle,buildDistinct,pom.xml,pomDistinct,manifest.xml,manifestDistinct,xml,xmlDistinct,bat,batDistinct,md,adoc,read,yaml,yamlDistinct,txt,txtDistinct,sh,shDistinct,travisyml,yml,ymlDistinct,cmd,cmdDistinct,kt,ktDistinct,json,jsonDistinct,other
guptanavendu/raven-java,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wenmin92/ExpandableLayout,14,0,14,0,4,2,2,1,0,0,3,3,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HITGIF/ExpandableLayout,27,0,27,0,5,6,6,0,0,0,1,1,0,0,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
int02h/android-gif-drawable,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
clyfish/android-gif-drawable,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RooyeKhat-Media/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
searchy2/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealJianhua/android-gif-drawable,5,0,5,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akylas/android-gif-drawable,18,13,5,0,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
anders3408/android-gif-drawable,36,3,12,21,13,7,7,2,1,1,1,1,0,0,0,0,1,1,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21
bluepeople1/android-gif-drawable,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MaTriXy/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zhaoxy2850/android-gif-drawable,3,0,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
playbar/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bearprada/android-gif-drawable,6,0,6,0,3,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gaeeyo/android-gif-drawable,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andforce/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sethgho/android-gif-drawable,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sellegit/android-gif-drawable,138,136,2,0,22,1,1,0,1,1,1,1,0,0,1,1,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,127
gaoshunsheng/android-gif-drawable,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpecialCyCi/android-gif-drawable,13,2,11,0,9,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
DroidsOnRoids/android-gif-drawable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tobymurray/easymock,2,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
letscodehu/easymock,7,0,7,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jungster124/easymock,3,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juherr/easymock,7,5,2,0,2,4,4,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dongming/easymock,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
xdrop/easymock,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arykov/easymock,13,1,12,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SumithHSE/easymock,2219,278,1078,863,36,471,217,2,0,0,0,0,115,9,1,1,124,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1550
whatkai/easymock,2219,278,1078,863,36,471,217,2,0,0,0,0,115,9,1,1,124,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1550
lmtoo/easymock,2219,278,1078,863,36,471,217,2,0,0,0,0,115,9,1,1,124,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1550
danners/easymock,2217,278,1076,863,36,470,217,2,0,0,0,0,114,9,1,1,123,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1550
satyaprakashbiis2004/easymock,2216,278,1075,863,36,470,217,2,0,0,0,0,114,9,1,1,123,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1549
daff1988/easymock,2216,278,1075,863,36,470,217,2,0,0,0,0,114,9,1,1,123,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1549
jiezzy/easymock,2216,278,1075,863,36,470,217,2,0,0,0,0,114,9,1,1,123,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1549
xiongxi/easymock,2216,278,1075,863,36,470,217,2,0,0,0,0,114,9,1,1,123,16,3,1,18,0,18,0,0,14,7,27,9,1,10,1,0,0,0,0,0,0,1549
sduxzz/easymock,1820,278,679,863,36,284,212,2,0,0,0,0,100,9,1,1,109,16,3,1,17,0,17,0,0,13,7,24,9,1,9,1,0,0,0,0,0,0,1359
hellolee/easymock,1799,275,663,861,36,281,211,2,0,0,0,0,85,7,1,1,94,14,3,1,17,0,17,0,0,12,6,24,9,1,9,1,0,0,0,0,0,0,1357
xiaowu1002430026/easymock,1796,275,660,861,36,280,211,2,0,0,0,0,83,7,1,1,92,14,3,1,17,0,17,0,0,12,6,24,9,1,9,1,0,0,0,0,0,0,1357
v-shishlakov/easymock,1796,275,660,861,36,280,211,2,0,0,0,0,83,7,1,1,92,14,3,1,17,0,17,0,0,12,6,24,9,1,9,1,0,0,0,0,0,0,1357
MyOwnClone/easymock,1568,260,452,856,36,280,211,2,0,0,0,0,72,7,1,1,78,13,3,1,16,0,16,0,0,11,6,12,8,1,8,1,0,0,0,0,0,0,1158
zcjwyh/easymock,1558,258,445,855,36,277,211,2,0,0,0,0,70,7,1,1,76,13,3,1,15,0,15,0,0,9,4,10,7,1,8,1,0,0,0,0,0,0,1158
kleopatra999/easymock,1558,258,445,855,36,277,211,2,0,0,0,0,70,7,1,1,76,13,3,1,15,0,15,0,0,9,4,10,7,1,8,1,0,0,0,0,0,0,1158
zhoushengshuai/easymock,1555,257,443,855,36,277,211,2,0,0,0,0,70,7,1,1,76,13,3,1,15,0,15,0,0,9,4,8,5,1,8,1,0,0,0,0,0,0,1157
john0xff/easymock,1555,257,443,855,36,277,211,2,0,0,0,0,70,7,1,1,76,13,3,1,15,0,15,0,0,9,4,8,5,1,8,1,0,0,0,0,0,0,1157
navindian/easymock,1546,257,434,855,36,269,211,2,0,0,0,0,69,7,1,1,75,13,3,1,15,0,15,0,0,9,4,8,5,1,8,1,0,0,0,0,0,0,1157
Pirate-Captain/easymock,1532,257,420,855,36,265,211,2,0,0,0,0,59,7,1,1,65,13,3,1,15,0,15,0,0,9,4,8,5,1,8,1,0,0,0,0,0,0,1157
abh-gitcs1989/easymock,1513,255,410,848,36,263,211,2,0,0,0,0,56,7,1,1,61,12,3,1,13,0,13,0,0,9,4,1,1,1,8,1,0,0,0,0,0,0,1153
vikkastaneja/easymock,1513,255,410,848,36,263,211,2,0,0,0,0,56,7,1,1,61,12,3,1,13,0,13,0,0,9,4,1,1,1,8,1,0,0,0,0,0,0,1153
rajasekhar-palacharla/easymock,1513,255,410,848,36,263,211,2,0,0,0,0,56,7,1,1,61,12,3,1,13,0,13,0,0,9,4,1,1,1,8,1,0,0,0,0,0,0,1153
hz-han/easymock,1513,255,410,848,36,263,211,2,0,0,0,0,56,7,1,1,61,12,3,1,13,0,13,0,0,9,4,1,1,1,8,1,0,0,0,0,0,0,1153
laijunhui/easymock,1504,254,402,848,36,263,211,2,0,0,0,0,55,7,1,1,60,12,3,1,13,0,13,0,0,9,4,1,1,1,7,1,0,0,0,0,0,0,1146
HeidCloud/easymock,1498,253,397,848,36,261,210,2,0,0,0,0,54,7,1,1,59,12,3,1,12,0,12,0,0,9,4,1,1,1,7,1,0,0,0,0,0,0,1144
mauricionobrega/easymock,1498,253,397,848,36,261,210,2,0,0,0,0,54,7,1,1,59,12,3,1,12,0,12,0,0,9,4,1,1,1,7,1,0,0,0,0,0,0,1144
h87kg/easymock,1497,253,396,848,36,261,210,2,0,0,0,0,53,7,1,1,58,12,3,1,12,0,12,0,0,9,4,1,1,1,7,1,0,0,0,0,0,0,1144
ADG99/easymock,1497,253,396,848,36,261,210,2,0,0,0,0,53,7,1,1,58,12,3,1,12,0,12,0,0,9,4,1,1,1,7,1,0,0,0,0,0,0,1144
jzmq/easymock,246,4,242,0,5,217,206,1,0,0,0,0,13,5,0,0,13,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,13
sungsoo/easymock,243,4,239,0,5,217,206,1,0,0,0,0,11,5,0,0,11,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13
zhaow7/easymock,243,4,239,0,5,217,206,1,0,0,0,0,11,5,0,0,11,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13
sirithink/easymock,22,4,18,0,4,11,9,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
sumidatx/easymock,22,4,18,0,4,11,9,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
facebookarchive/easymock,24,5,19,0,5,13,11,0,0,0,0,0,5,4,0,0,5,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
tdrhq/easymock,19,4,15,0,3,11,9,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
robeden/easymock,8,0,8,0,3,2,2,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
marciopd/easymock,100,37,61,2,5,68,36,1,0,0,0,0,13,2,0,0,18,5,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wangxue/swipeitemlayout,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
betterclever/open-event-orga-app,6,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
jodiwaljay/open-event-orga-app,389,75,217,97,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,0,14,0,0,0,0,5,4,12,0,0,0,0,0,0,24,10,341
learnopensourc/open-event-orga-app,389,75,217,97,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,0,14,0,0,0,0,5,4,12,0,0,0,0,0,0,24,10,341
BakirK/open-event-orga-app,389,75,217,97,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,0,14,0,0,0,0,5,4,12,0,0,0,0,0,0,24,10,341
panickervinod/open-event-orga-app,389,75,217,97,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,0,14,0,0,0,0,5,4,12,0,0,0,0,0,0,24,10,341
aayusharora/open-event-orga-app,345,71,178,96,18,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,0,10,0,0,0,0,5,4,12,0,0,0,0,0,0,22,10,305
niranjan94/open-event-orga-app,386,75,215,96,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,14,0,14,0,0,0,0,5,4,12,0,0,0,0,0,0,23,10,339
neocrypto-io/riot-android,161,19,140,2,13,52,52,1,0,0,4,2,0,0,1,1,80,75,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,15,15,1,1,6
Luxorq/riot-android,613,185,378,50,11,192,76,5,0,0,22,2,0,0,16,3,236,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,2,2,133
Awesome-Technologies/riot-android,220,45,129,46,7,63,35,0,0,0,8,2,0,0,5,2,110,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,1,29
TESLAA/riot-android,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pengjinning/riot-android,3,0,3,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dinsic-pim/tchap-android,2548,256,2194,98,17,1300,206,5,0,0,105,2,0,0,70,10,694,167,0,0,1,0,1,0,0,0,0,30,18,1,0,0,0,0,103,55,8,4,302
s-duffey/riot-android,7,0,6,1,4,1,1,1,0,0,3,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vishnuvaradaraj/riot-android,6,0,6,0,2,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiresafe/riot-android,189,45,144,0,8,44,33,2,0,0,16,2,0,0,9,3,84,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,37
keithzg/riot-android,8,1,7,0,2,1,1,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CySlider/riot-android,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noepitome/neon-android,16,0,16,0,7,2,1,1,0,0,3,3,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
slipeer/riot-android,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartekn80/vector-android,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coletivoEITA/vector-android,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suzp1984/vector-android,3,0,3,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1egmatik/vector-android,8,2,6,0,2,4,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vt0r/vector-android,2,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fanturbo/QRCodeReaderView,6,0,6,0,3,2,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fredyk/QRCodeReaderView,4,0,4,0,2,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COVISART/BekciTakip,63,39,21,3,10,14,11,1,4,4,5,4,0,0,2,1,16,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
wetickets/QRCodeReaderView,2,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ooftf/QRCodeReaderView,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guang1234567/QRCodeReaderView,11,2,9,0,6,5,5,1,0,0,2,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
William930930/QRCodeReaderView,5,0,5,0,2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiangShuhua123/QRCodeReaderView,4,0,4,0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K0rTy/QRCodeReaderView,9,1,8,0,4,1,1,1,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poqw/QRCodeReaderView,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aShaforostov/QRCodeReaderView,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NateZ7/QRCodeReaderView,5,0,5,0,2,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loctra/QRCodeReaderView,2,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SasaJug/QRCodeReaderView,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gira-X/QRCodeReaderView,3,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FancyPixel/QRCodeReaderView,2,0,2,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arok/QRCodeReaderView,2,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadiq81/QRCodeReaderView,2,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LiuQhahah/QRCodeReaderView,383,114,266,3,15,129,44,2,3,2,18,4,0,0,14,3,126,43,1,1,6,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,95
enriquebits/QRCodeReaderView,10,4,6,0,4,3,2,0,0,0,2,2,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Merlinkoss/QRCodeReaderView,30,11,16,3,6,12,8,0,0,0,2,1,0,0,3,1,12,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bluepine/QRCodeReaderView,2,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeterEdens/QRCodeReaderView,4,0,4,0,2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digitalisma/QRCodeReaderView,28,0,6,22,7,4,4,2,2,2,5,4,0,0,1,1,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ashishgaurav13/QRCodeReaderView,7,0,7,0,3,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hifenhur/QRCodeReaderView,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TonyTangAndroid/Secured-Preference-Store,16,0,14,2,5,1,1,1,0,0,9,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EdgarJan/Secured-Preference-Store,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtproduction/Secured-Preference-Store,14,5,8,1,6,2,2,1,0,0,3,3,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
jayjaykim/Secured-Preference-Store,25,1,19,5,3,17,3,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
airmap/Secured-Preference-Store,9,6,3,0,6,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
sabrina-li/webview,31,11,20,0,10,3,2,3,1,1,5,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
knows1/webview,3,0,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssavva05/webview_A,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaqman/webview,13,0,12,1,4,3,2,1,0,0,5,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adonai/convalida-extended,9,0,8,1,3,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nyholmsolutions/phonegap-nfc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simplifier-ag/phonegap-nfc,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
rastafan/phonegap-nfc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zhufengcn/phonegap-nfc,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dasoft/phonegap-nfc,13,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
RedEars/phonegap-nfc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DirkHeinke/phonegap-nfc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kas84/phonegap-nfc,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
iotize-sas/device-com-nfc.cordova,60,15,45,0,13,2,1,0,0,0,2,1,0,0,0,0,7,1,0,0,9,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,23,5,16
thinfilm/phonegap-nfc,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vially/phonegap-nfc,4,1,3,0,2,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fredmaggiowski/phonegap-nfc,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HannesHentzschel/phonegap-nfc,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mario83/phonegap-nfc,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tartinesKiller/phonegap-nfc,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jamesanglin/phonegap-nfc,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
lcexxihn/phonegap-nfc,5,2,3,0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dasgib/phonegap-nfc,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MichaelM5/phonegap-nfc,3,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
as-eldlc/phonegap-nfc-isodep,9,0,9,0,5,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
asoltys/phonegap-nfc,23,9,6,8,3,21,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UntappdLegacy/phonegap-nfc,5,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
