framework,projeto,arquivo,minSdkVersion/version,targetSdk/groupId,compileSdk/artifactId
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-hystrix-starter/pom.xml,
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-core/pom.xml,${version.io.opentracing}
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-websocket-starter/pom.xml,
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-mongo-starter/pom.xml,${version.de.flapdoodle-embed.mongo}
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-redis-starter/pom.xml,0.1.6
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-reactor-starter/pom.xml,${version.io.opentracing.contrib-java-concurrent}
Spring,opentracing-contrib/java-spring-cloud,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/opentracing-contrib/java-spring-cloud/instrument-starters/opentracing-spring-cloud-jms-starter/pom.xml,${version.maven-surefire-plugin}
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/pom.xml,${spring-boot.version}
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-config-client/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-gateway/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-stream/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/eureka-service/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-demo-service-feign/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-service1/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-demo-service/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-service2/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-boot-admin/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-hystrix-dashboard/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-hystrix-dashboard-turbine/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-demo-service-ribbon/pom.xml,
Spring,shmilyah/spring-cloud-components,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/shmilyah/spring-cloud-components/spring-cloud-config/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/pom.xml,1.5.17.RELEASE
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/core/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/client/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/client/log/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/client/impl/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/client/all/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/client/api/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/test/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/common/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/common/model/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/common/util/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/remoting/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/remoting/bolt/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/remoting/http/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/remoting/api/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/distribution/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/distribution/session/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/distribution/meta/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/distribution/integration/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/distribution/data/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/store/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/store/api/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/store/jraft/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/server/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/server/session/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/server/meta/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/server/integration/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/server/data/pom.xml,
Spring,sofastack/sofa-registry,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sofastack/sofa-registry/server/consistency/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/6/security-rest/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/common/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/8/sse/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/8/asyn-rest/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/10/simple-service10/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/3/1simple-service-moxy/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/3/4simple-service-jsonp/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/3/3simple-service-jettison/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/3/2simple-service-jackson/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/3/simple-service-3/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/3simple-service-webapp-servlet3-application/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/5simple-service-webapp-spring-jpa-jquery/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/0simple-service/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/1simple-service-webapp-servlet2-webxml/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/2simple-service-webapp-subservlet/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/3simple-service-webapp-servlet2-rc/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/4simple-service-webapp-servlet2-application/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/0simple-service-webapp-jetty/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/1simple-service-webapp-servlet3-webxml/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/2/4simple-service-webapp-servlet3-application/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/5/jaxrs2-client/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/4/jaxrs2-handle/pom.xml,
Spring,feuyeux/jax-rs2-guide,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/feuyeux/jax-rs2-guide/sample/spring-boot/pom.xml,${spring-boot.version}
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/pom.xml,2.1.5.RELEASE
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/service-base/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/services/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/services/device-registry/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/services/auth/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/core/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/tests/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/deploy/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/client/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/jmeter/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/legal/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/cli/pom.xml,${spring-boot.version}
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/example/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/site/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/kura/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/mqtt-vertx-base/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/sigfox-vertx/pom.xml,
                                
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/amqp-vertx/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/mqtt-vertx/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/coap-vertx/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/lora-vertx/pom.xml,
                                
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/http-vertx-base/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/coap-vertx-base/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/adapters/http-vertx/pom.xml,
                        
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/demo-certs/pom.xml,
Spring,eclipse/hono,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/eclipse/hono/bom/pom.xml,${spring-boot.version}
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/pom.xml,2.1.1.RELEASE
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/core/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/common/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/config/pom.xml,2.6
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/client/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/cmdb/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/distribution/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/example/pom.xml,
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/test/pom.xml,2.9
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/console/pom.xml,2.1.1.RELEASE
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/naming/pom.xml,3.0.4
Spring,alibaba/nacos,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/alibaba/nacos/api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/pom.xml,2.0.2.RELEASE
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/myth-rabbitmq/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/myth-jms/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/myth-rocketmq/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/myth-kafka/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-mq/myth-aliyunmq/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/myth-dubbo/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/myth-brpc/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/myth-springcloud/pom.xml,RELEASE
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/myth-motan/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-rpc/myth-grpc/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-annotation/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-common/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-spring-boot-starter/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-spring-boot-starter/myth-spring-boot-starter-parent/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-spring-boot-starter/myth-spring-boot-starter-springcloud/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-spring-boot-starter/myth-spring-boot-starter-dubbo/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-spring-boot-starter/myth-spring-boot-starter-motan/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/pom.xml,2.1.1.RELEASE
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/myth-demo-dubbo-account/pom.xml,1.0.29
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/myth-demo-dubbo-account-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/myth-demo-dubbo-inventory-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/myth-demo-dubbo-order/pom.xml,1.0.29
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-dubbo/myth-demo-dubbo-inventory/pom.xml,1.0.29
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-account-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-inventory/pom.xml,1.1.1
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-eureka/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-account/pom.xml,1.1.1
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-order/pom.xml,5.1.38
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-springcloud/myth-demo-springcloud-inventory-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/myth-demo-motan-inventory/pom.xml,4.3.0
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/myth-demo-motan-inventory-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/myth-demo-motan-order/pom.xml,1.1.1
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/myth-demo-motan-account/pom.xml,4.3.0
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-demo/myth-demo-motan/myth-demo-motan-account-api/pom.xml,
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-admin/pom.xml,
                    
Spring,yu199195/myth,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yu199195/myth/myth-core/pom.xml,
Spring,cloudfoundry/java-buildpack-auto-reconfiguration,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cloudfoundry/java-buildpack-auto-reconfiguration/pom.xml,${spring-cloud-connectors.version}
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/pom.xml,2.1.2.RELEASE
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-reactive/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-commons/pom.xml,RELEASE
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-commons-web/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-commons-jpa/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/lemon-demo-reactive/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/lemon-demo-jpa/pom.xml,${project.version}
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-exceptions/pom.xml,RELEASE
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-commons-reactive/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-commons-mongo/pom.xml,
Spring,naturalprogrammer/spring-lemon,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/naturalprogrammer/spring-lemon/spring-lemon-jpa/pom.xml,
Spring,xuwujing/springBoot-study,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/xuwujing/springBoot-study/springboot-summarizing/pom.xml,${springboot}
